date,temperature_c,rainfall_mm
2018-05-08,26.56,4.57
2018-05-09,26.67,7.34
2018-05-10,27.48,19.33
2018-05-11,27.13,16.86
2018-05-12,26.5,13.93
2018-05-13,26.29,5.29
2018-05-14,26.24,2.42
2018-05-15,26.99,3.97
2018-05-16,26.22,18.53
2018-05-17,25.95,11.22
2018-05-18,26.61,5.12
2018-05-19,26.55,2.96
2018-05-20,26.11,14.44
2018-05-21,25.33,30.64
2018-05-22,26.5,9.9
2018-05-23,25.81,6.13
2018-05-24,25.75,27.45
2018-05-25,26.29,17.31
2018-05-26,26.53,2.72
2018-05-27,26.3,5.01
2018-05-28,26.71,8.08
2018-05-29,27.02,0.96
2018-05-30,27.2,0.08
2018-05-31,27.29,0.25
2018-06-01,26.63,0.72
2018-06-02,26.36,5.47
2018-06-03,26.51,2.67
2018-06-04,26.41,1.76
2018-06-05,26.52,0.77
2018-06-06,26.47,2.32
2018-06-07,26.37,2.61
2018-06-08,26.33,5.08
2018-06-09,26.88,4.12
2018-06-10,26.71,3.1
2018-06-11,26.86,0.61
2018-06-12,26.39,0.11
2018-06-13,26.83,0.64
2018-06-14,26.49,0.95
2018-06-15,26.28,1.45
2018-06-16,26.01,1.58
2018-06-17,25.92,1.3
2018-06-18,26.09,0.75
2018-06-19,26.2,0.34
2018-06-20,26.0,0.06
2018-06-21,26.25,0.17
2018-06-22,26.38,0.4
2018-06-23,26.43,0.15
2018-06-24,26.31,0.3
2018-06-25,26.13,0.37
2018-06-26,26.26,1.12
2018-06-27,26.46,0.04
2018-06-28,26.37,0.01
2018-06-29,26.18,0.09
2018-06-30,25.92,5.04
2018-07-01,25.89,1.46
2018-07-02,26.21,1.03
2018-07-03,26.13,0.57
2018-07-04,26.02,0.09
2018-07-05,26.47,0.07
2018-07-06,26.62,0.14
2018-07-07,26.39,0.02
2018-07-08,26.55,0.2
2018-07-09,26.66,1.77
2018-07-10,25.78,1.83
2018-07-11,26.09,0.59
2018-07-12,26.35,0.15
2018-07-13,26.26,0.04
2018-07-14,26.48,0.12
2018-07-15,26.18,0.68
2018-07-16,26.11,0.6
2018-07-17,26.54,0.1
2018-07-18,26.93,0.01
2018-07-19,26.16,0.13
2018-07-20,26.59,0.02
2018-07-21,26.72,0.0
2018-07-22,27.3,0.01
2018-07-23,27.55,0.02
2018-07-24,27.17,0.13
2018-07-25,27.16,0.29
2018-07-26,27.26,0.37
2018-07-27,27.0,0.55
2018-07-28,26.84,0.04
2018-07-29,26.77,0.05
2018-07-30,26.72,0.17
2018-07-31,26.01,1.28
2018-08-01,26.62,0.71
2018-08-02,27.3,0.03
2018-08-03,27.21,0.01
2018-08-04,26.75,0.02
2018-08-05,27.02,0.09
2018-08-06,26.83,0.02
2018-08-07,26.91,0.0
2018-08-08,26.7,0.31
2018-08-09,26.16,2.36
2018-08-10,26.62,2.47
2018-08-11,26.67,0.18
2018-08-12,26.66,0.05
2018-08-13,26.94,1.88
2018-08-14,26.7,2.92
2018-08-15,26.31,0.23
2018-08-16,26.51,1.67
2018-08-17,26.61,0.17
2018-08-18,26.38,0.26
2018-08-19,26.83,0.11
2018-08-20,27.2,0.02
2018-08-21,27.34,0.01
2018-08-22,27.76,0.06
2018-08-23,27.65,2.16
2018-08-24,27.14,9.83
2018-08-25,27.34,1.57
2018-08-26,27.04,0.07
2018-08-27,27.32,0.25
2018-08-28,26.8,0.6
2018-08-29,27.13,0.8
2018-08-30,27.99,1.13
2018-08-31,26.69,0.91
2018-09-01,26.65,0.15
2018-09-02,27.51,0.01
2018-09-03,27.31,0.3
2018-09-04,27.47,0.12
2018-09-05,27.26,0.0
2018-09-06,27.49,0.0
2018-09-07,27.37,0.0
2018-09-08,28.36,0.01
2018-09-09,28.82,0.26
2018-09-10,28.2,2.22
2018-09-11,28.97,0.1
2018-09-12,29.34,0.02
2018-09-13,28.8,0.06
2018-09-14,27.8,0.39
2018-09-15,28.65,0.27
2018-09-16,27.62,0.06
2018-09-17,27.61,0.26
2018-09-18,27.5,0.08
2018-09-19,27.33,0.27
2018-09-20,27.11,0.82
2018-09-21,27.5,1.57
2018-09-22,27.8,0.15
2018-09-23,28.48,0.72
2018-09-24,26.68,4.2
2018-09-25,27.33,3.59
2018-09-26,28.88,1.45
2018-09-27,27.63,26.56
2018-09-28,27.6,7.2
2018-09-29,27.91,11.78
2018-09-30,27.47,5.66
2018-10-01,27.88,3.42
2018-10-02,26.74,0.59
2018-10-03,27.35,8.43
2018-10-04,26.82,18.59
2018-10-05,27.05,14.38
2018-10-06,26.04,22.35
2018-10-07,26.01,14.08
2018-10-08,25.27,40.77
2018-10-09,24.97,26.32
2018-10-10,25.33,1.89
2018-10-11,25.84,0.69
2018-10-12,26.04,3.03
2018-10-13,25.63,10.29
2018-10-14,25.41,3.41
2018-10-15,26.25,0.96
2018-10-16,25.39,11.48
2018-10-17,24.72,19.95
2018-10-18,25.87,7.03
2018-10-19,26.1,0.47
2018-10-20,25.89,1.08
2018-10-21,26.25,1.25
2018-10-22,26.4,7.71
2018-10-23,26.38,3.93
2018-10-24,26.13,1.22
2018-10-25,25.19,0.97
2018-10-26,25.32,1.15
2018-10-27,25.68,4.9
2018-10-28,25.05,5.26
2018-10-29,25.81,5.02
2018-10-30,25.6,4.92
2018-10-31,25.11,13.33
2018-11-01,25.27,56.59
2018-11-02,25.27,4.36
2018-11-03,25.29,6.62
2018-11-04,25.6,1.3
2018-11-05,24.94,11.08
2018-11-06,24.93,49.56
2018-11-07,24.57,12.44
2018-11-08,25.11,14.62
2018-11-09,24.85,1.0
2018-11-10,25.11,0.04
2018-11-11,25.03,0.16
2018-11-12,24.11,0.06
2018-11-13,24.43,0.01
2018-11-14,25.08,0.01
2018-11-15,25.35,0.02
2018-11-16,26.14,0.11
2018-11-17,25.46,4.85
2018-11-18,25.16,10.77
2018-11-19,24.73,22.37
2018-11-20,24.54,2.08
2018-11-21,25.98,2.14
2018-11-22,25.8,16.88
2018-11-23,26.19,24.55
2018-11-24,25.74,7.15
2018-11-25,25.48,1.82
2018-11-26,24.7,0.34
2018-11-27,24.51,1.9
2018-11-28,25.41,1.87
2018-11-29,25.45,1.27
2018-11-30,25.06,0.72
2018-12-01,23.97,0.02
2018-12-02,24.21,0.59
2018-12-03,24.73,9.57
2018-12-04,25.42,2.96
2018-12-05,25.05,5.6
2018-12-06,24.69,5.99
2018-12-07,24.92,3.57
2018-12-08,25.34,3.38
2018-12-09,24.82,1.36
2018-12-10,23.85,0.07
2018-12-11,23.61,0.0
2018-12-12,22.24,0.01
2018-12-13,23.46,0.11
2018-12-14,24.63,0.38
2018-12-15,24.48,1.0
2018-12-16,23.57,0.02
2018-12-17,24.1,0.0
2018-12-18,24.36,0.0
2018-12-19,24.01,0.14
2018-12-20,24.82,2.19
2018-12-21,24.79,26.53
2018-12-22,24.84,12.98
2018-12-23,25.26,3.04
2018-12-24,25.4,5.26
2018-12-25,25.23,4.08
2018-12-26,25.18,17.75
2018-12-27,24.26,5.9
2018-12-28,23.78,0.0
2018-12-29,23.82,0.0
2018-12-30,23.69,0.05
2018-12-31,23.32,0.4
2019-01-01,22.81,0.01
2019-01-02,22.51,0.0
2019-01-03,22.47,0.0
2019-01-04,22.09,0.0
2019-01-05,23.18,0.03
2019-01-06,22.89,0.0
2019-01-07,23.5,0.0
2019-01-08,23.85,0.0
2019-01-09,23.47,0.0
2019-01-10,23.74,0.0
2019-01-11,23.83,1.03
2019-01-12,24.38,2.78
2019-01-13,24.45,4.19
2019-01-14,24.9,2.53
2019-01-15,24.48,1.01
2019-01-16,24.3,0.4
2019-01-17,23.36,0.0
2019-01-18,22.46,0.0
2019-01-19,22.54,0.0
2019-01-20,22.96,0.0
2019-01-21,23.76,0.0
2019-01-22,24.45,0.01
2019-01-23,24.83,0.01
2019-01-24,24.83,0.01
2019-01-25,25.49,0.02
2019-01-26,25.63,0.03
2019-01-27,24.9,0.0
2019-01-28,24.42,0.0
2019-01-29,24.63,0.02
2019-01-30,25.01,0.07
2019-01-31,25.22,0.77
2019-02-01,25.23,1.24
2019-02-02,25.38,3.89
2019-02-03,25.82,6.26
2019-02-04,25.93,18.22
2019-02-05,25.58,18.52
2019-02-06,25.16,0.48
2019-02-07,25.52,0.28
2019-02-08,26.6,0.3
2019-02-09,25.94,29.87
2019-02-10,25.49,3.09
2019-02-11,25.36,0.07
2019-02-12,25.77,0.11
2019-02-13,25.7,0.18
2019-02-14,26.22,0.4
2019-02-15,26.19,0.85
2019-02-16,26.7,3.69
2019-02-17,27.01,2.79
2019-02-18,27.42,0.42
2019-02-19,26.45,0.09
2019-02-20,25.86,0.09
2019-02-21,26.14,0.24
2019-02-22,25.29,0.09
2019-02-23,25.03,0.07
2019-02-24,25.23,0.01
2019-02-25,26.58,0.06
2019-02-26,27.47,0.52
2019-02-27,27.19,0.62
2019-02-28,27.87,0.26
2019-03-01,27.69,0.01
2019-03-02,27.53,0.04
2019-03-03,27.69,0.07
2019-03-04,27.58,0.03
2019-03-05,28.29,0.27
2019-03-06,29.47,0.05
2019-03-07,29.54,0.0
2019-03-08,29.2,0.04
2019-03-09,28.71,2.51
2019-03-10,27.85,0.14
2019-03-11,27.03,0.06
2019-03-12,27.02,0.01
2019-03-13,27.31,0.08
2019-03-14,27.62,0.0
2019-03-15,27.06,0.06
2019-03-16,27.79,0.23
2019-03-17,28.06,1.1
2019-03-18,28.23,3.09
2019-03-19,28.73,0.09
2019-03-20,28.47,0.01
2019-03-21,28.44,1.78
2019-03-22,28.87,1.01
2019-03-23,29.04,0.53
2019-03-24,28.32,0.05
2019-03-25,27.76,0.0
2019-03-26,28.5,0.0
2019-03-27,29.15,0.0
2019-03-28,29.02,0.0
2019-03-29,29.44,0.0
2019-03-30,29.65,0.0
2019-03-31,30.7,0.0
2019-04-01,31.56,0.0
2019-04-02,31.41,0.0
2019-04-03,30.7,0.0
2019-04-04,30.81,0.0
2019-04-05,30.79,0.0
2019-04-06,31.84,0.01
2019-04-07,32.12,0.0
2019-04-08,32.28,0.18
2019-04-09,32.46,0.27
2019-04-10,31.89,1.94
2019-04-11,30.1,6.74
2019-04-12,30.92,1.82
2019-04-13,30.84,5.91
2019-04-14,30.58,0.5
2019-04-15,30.84,0.25
2019-04-16,30.56,1.92
2019-04-17,29.1,7.24
2019-04-18,30.29,1.75
2019-04-19,30.08,1.45
2019-04-20,29.27,28.74
2019-04-21,28.05,9.42
2019-04-22,29.17,10.64
2019-04-23,29.12,1.6
2019-04-24,29.53,1.15
2019-04-25,29.33,6.43
2019-04-26,28.46,3.83
2019-04-27,29.32,0.64
2019-04-28,29.92,1.8
2019-04-29,28.85,2.56
2019-04-30,28.49,0.89
2019-05-01,28.62,0.39
2019-05-02,28.87,0.24
2019-05-03,28.88,0.17
2019-05-04,28.96,0.11
2019-05-05,29.3,0.01
2019-05-06,29.67,0.0
2019-05-07,29.16,0.0
2019-05-08,29.49,0.0
2019-05-09,29.56,0.0
2019-05-10,30.52,0.0
2019-05-11,30.19,0.23
2019-05-12,29.83,0.9
2019-05-13,29.55,1.31
2019-05-14,30.14,0.11
2019-05-15,30.2,0.1
2019-05-16,28.82,0.12
2019-05-17,28.85,0.06
2019-05-18,29.01,0.24
2019-05-19,29.66,0.88
2019-05-20,29.65,0.45
2019-05-21,29.57,0.35
2019-05-22,30.8,0.07
2019-05-23,29.87,0.34
2019-05-24,29.05,0.34
2019-05-25,29.06,0.16
2019-05-26,30.02,0.01
2019-05-27,31.05,0.0
2019-05-28,31.25,0.04
2019-05-29,30.74,0.07
2019-05-30,30.25,0.0
2019-05-31,29.55,0.1
2019-06-01,29.39,0.04
2019-06-02,30.5,0.08
2019-06-03,29.56,1.75
2019-06-04,28.7,6.08
2019-06-05,28.02,5.37
2019-06-06,28.76,0.86
2019-06-07,27.69,2.72
2019-06-08,29.25,0.23
2019-06-09,28.38,1.73
2019-06-10,28.39,1.65
2019-06-11,28.96,1.77
2019-06-12,28.75,1.44
2019-06-13,29.03,0.12
2019-06-14,29.67,0.14
2019-06-15,29.64,0.27
2019-06-16,29.5,0.0
2019-06-17,29.39,0.0
2019-06-18,29.17,0.01
2019-06-19,29.09,0.01
2019-06-20,28.72,0.02
2019-06-21,28.36,0.07
2019-06-22,29.04,0.08
2019-06-23,28.99,0.03
2019-06-24,29.1,0.63
2019-06-25,28.52,0.99
2019-06-26,28.62,0.0
2019-06-27,29.82,0.0
2019-06-28,29.34,0.0
2019-06-29,29.82,0.0
2019-06-30,29.6,0.0
2019-07-01,28.81,0.0
2019-07-02,29.17,0.08
2019-07-03,28.93,0.1
2019-07-04,29.39,0.0
2019-07-05,28.66,0.03
2019-07-06,28.77,0.01
2019-07-07,29.51,0.0
2019-07-08,30.07,0.02
2019-07-09,29.2,1.68
2019-07-10,28.33,1.93
2019-07-11,28.46,1.3
2019-07-12,29.74,1.0
2019-07-13,28.19,1.4
2019-07-14,28.28,0.72
2019-07-15,28.18,0.47
2019-07-16,29.08,0.11
2019-07-17,29.33,0.52
2019-07-18,27.83,1.2
2019-07-19,26.81,3.46
2019-07-20,27.77,0.13
2019-07-21,28.13,0.91
2019-07-22,28.2,0.64
2019-07-23,28.55,0.01
2019-07-24,29.11,0.11
2019-07-25,28.77,1.82
2019-07-26,27.72,1.06
2019-07-27,27.99,0.06
2019-07-28,29.11,0.01
2019-07-29,29.22,0.01
2019-07-30,29.46,0.04
2019-07-31,29.1,0.5
2019-08-01,27.62,1.45
2019-08-02,28.25,0.22
2019-08-03,28.82,0.05
2019-08-04,29.21,0.13
2019-08-05,28.43,2.02
2019-08-06,28.83,2.97
2019-08-07,27.98,7.7
2019-08-08,27.2,20.05
2019-08-09,27.15,4.07
2019-08-10,27.44,2.22
2019-08-11,26.85,1.25
2019-08-12,27.12,0.21
2019-08-13,26.8,2.73
2019-08-14,27.67,1.5
2019-08-15,28.0,0.21
2019-08-16,27.43,14.66
2019-08-17,25.29,11.95
2019-08-18,27.14,2.73
2019-08-19,27.38,2.25
2019-08-20,27.68,0.31
2019-08-21,27.69,1.43
2019-08-22,26.55,2.87
2019-08-23,26.29,8.54
2019-08-24,27.23,0.69
2019-08-25,26.48,3.03
2019-08-26,26.71,0.85
2019-08-27,26.6,3.39
2019-08-28,27.64,0.64
2019-08-29,27.3,1.03
2019-08-30,27.08,0.61
2019-08-31,27.53,0.89
2019-09-01,26.98,2.2
2019-09-02,27.41,1.47
2019-09-03,27.42,0.16
2019-09-04,26.94,1.13
2019-09-05,26.95,3.01
2019-09-06,27.24,1.79
2019-09-07,27.93,0.16
2019-09-08,28.2,0.08
2019-09-09,28.93,0.05
2019-09-10,27.78,0.29
2019-09-11,27.82,4.72
2019-09-12,27.36,3.16
2019-09-13,27.02,2.97
2019-09-14,26.82,5.7
2019-09-15,26.6,9.56
2019-09-16,26.25,10.98
2019-09-17,26.9,2.03
2019-09-18,27.63,3.16
2019-09-19,27.0,7.37
2019-09-20,25.35,1.19
2019-09-21,26.86,0.98
2019-09-22,26.34,1.94
2019-09-23,26.89,11.12
2019-09-24,25.81,17.38
2019-09-25,26.15,6.77
2019-09-26,27.53,0.84
2019-09-27,26.61,4.29
2019-09-28,25.81,6.83
2019-09-29,25.45,24.85
2019-09-30,26.73,7.63
2019-10-01,26.7,1.19
2019-10-02,27.04,0.37
2019-10-03,27.42,3.68
2019-10-04,26.26,14.41
2019-10-05,26.54,8.76
2019-10-06,25.59,36.64
2019-10-07,25.42,7.75
2019-10-08,26.54,6.36
2019-10-09,27.4,12.32
2019-10-10,25.83,10.62
2019-10-11,25.5,5.22
2019-10-12,26.56,4.9
2019-10-13,26.74,25.98
2019-10-14,26.1,7.11
2019-10-15,26.08,15.97
2019-10-16,25.33,30.98
2019-10-17,25.6,25.7
2019-10-18,25.92,8.33
2019-10-19,25.38,15.99
2019-10-20,25.37,16.97
2019-10-21,25.34,36.51
2019-10-22,24.81,6.55
2019-10-23,25.44,9.03
2019-10-24,24.89,14.82
2019-10-25,24.48,3.57
2019-10-26,24.61,7.34
2019-10-27,24.48,20.16
2019-10-28,24.87,23.09
2019-10-29,25.26,17.56
2019-10-30,25.33,9.31
2019-10-31,24.94,4.03
2019-11-01,25.72,1.71
2019-11-02,24.52,3.05
2019-11-03,25.03,5.75
2019-11-04,25.98,9.02
2019-11-05,26.25,2.32
2019-11-06,25.99,0.54
2019-11-07,25.94,0.86
2019-11-08,25.92,2.05
2019-11-09,25.71,2.98
2019-11-10,26.54,4.18
2019-11-11,25.87,3.75
2019-11-12,25.41,12.27
2019-11-13,25.41,0.98
2019-11-14,25.86,0.5
2019-11-15,25.72,9.73
2019-11-16,25.78,19.06
2019-11-17,25.37,1.64
2019-11-18,25.56,5.19
2019-11-19,25.83,12.01
2019-11-20,25.57,2.12
2019-11-21,25.76,1.74
2019-11-22,25.06,15.99
2019-11-23,25.1,9.0
2019-11-24,25.83,12.11
2019-11-25,25.69,15.03
2019-11-26,25.68,7.12
2019-11-27,26.0,10.63
2019-11-28,26.47,12.91
2019-11-29,26.46,21.35
2019-11-30,26.18,57.48
2019-12-01,25.98,56.06
2019-12-02,25.32,15.66
2019-12-03,25.19,24.26
2019-12-04,25.74,36.93
2019-12-05,25.54,63.77
2019-12-06,25.07,21.13
2019-12-07,25.0,0.65
2019-12-08,24.72,6.15
2019-12-09,24.62,23.59
2019-12-10,25.15,10.8
2019-12-11,24.82,2.26
2019-12-12,24.61,1.94
2019-12-13,25.29,2.17
2019-12-14,25.03,5.91
2019-12-15,24.76,1.2
2019-12-16,24.94,1.22
2019-12-17,25.19,9.91
2019-12-18,25.47,11.56
2019-12-19,25.11,29.93
2019-12-20,25.32,36.36
2019-12-21,25.41,8.47
2019-12-22,25.46,5.81
2019-12-23,24.08,44.1
2019-12-24,25.63,0.29
2019-12-25,25.12,2.94
2019-12-26,24.11,0.11
2019-12-27,23.58,0.01
2019-12-28,23.87,0.0
2019-12-29,23.82,0.0
2019-12-30,24.05,0.0
2019-12-31,25.06,0.04
2020-01-01,25.43,1.17
2020-01-02,25.63,3.29
2020-01-03,25.87,0.35
2020-01-04,25.4,0.07
2020-01-05,25.08,0.04
2020-01-06,25.06,2.46
2020-01-07,25.11,4.41
2020-01-08,23.98,0.53
2020-01-09,23.37,0.13
2020-01-10,23.18,0.1
2020-01-11,24.1,0.13
2020-01-12,24.26,0.02
2020-01-13,23.03,0.0
2020-01-14,22.28,0.0
2020-01-15,22.59,0.0
2020-01-16,23.82,1.22
2020-01-17,24.92,1.95
2020-01-18,25.13,0.69
2020-01-19,25.03,3.97
2020-01-20,25.0,1.05
2020-01-21,25.19,2.41
2020-01-22,25.39,7.72
2020-01-23,25.32,1.64
2020-01-24,25.17,0.24
2020-01-25,24.51,0.11
2020-01-26,23.85,0.0
2020-01-27,23.19,0.0
2020-01-28,23.49,0.0
2020-01-29,23.44,0.0
2020-01-30,23.72,0.0
2020-01-31,23.47,0.0
2020-02-01,23.76,0.01
2020-02-02,23.9,0.02
2020-02-03,23.93,0.0
2020-02-04,24.34,0.01
2020-02-05,24.63,0.0
2020-02-06,24.49,0.0
2020-02-07,24.15,0.0
2020-02-08,23.88,0.0
2020-02-09,23.49,0.0
2020-02-10,24.0,0.01
2020-02-11,24.69,0.09
2020-02-12,25.65,0.65
2020-02-13,25.4,0.3
2020-02-14,25.14,0.07
2020-02-15,25.43,0.0
2020-02-16,24.96,0.0
2020-02-17,24.49,0.0
2020-02-18,23.52,0.0
2020-02-19,24.14,0.0
2020-02-20,25.57,1.41
2020-02-21,26.44,9.43
2020-02-22,25.91,3.22
2020-02-23,25.69,1.36
2020-02-24,26.08,0.59
2020-02-25,26.06,0.16
2020-02-26,26.13,0.0
2020-02-27,26.17,0.0
2020-02-28,25.92,0.0
2020-02-29,26.0,0.0
2020-03-01,26.21,0.0
2020-03-02,26.49,0.0
2020-03-03,26.61,0.0
2020-03-04,27.01,0.0
2020-03-05,27.03,0.0
2020-03-06,27.64,1.19
2020-03-07,27.28,4.36
2020-03-08,27.79,0.01
2020-03-09,27.51,0.02
2020-03-10,27.56,0.05
2020-03-11,27.61,0.03
2020-03-12,27.09,0.0
2020-03-13,27.3,0.01
2020-03-14,27.95,0.0
2020-03-15,28.01,0.0
2020-03-16,28.51,0.22
2020-03-17,28.62,1.04
2020-03-18,28.45,1.19
2020-03-19,27.42,0.16
2020-03-20,27.83,2.81
2020-03-21,27.78,0.49
2020-03-22,28.21,0.48
2020-03-23,27.92,1.69
2020-03-24,28.01,0.24
2020-03-25,28.0,1.01
2020-03-26,27.5,0.32
2020-03-27,27.77,0.78
2020-03-28,28.31,0.07
2020-03-29,29.35,0.57
2020-03-30,28.82,4.07
2020-03-31,27.87,0.52
2020-04-01,27.78,0.01
2020-04-02,28.5,0.01
2020-04-03,28.84,0.09
2020-04-04,29.1,3.24
2020-04-05,29.31,2.33
2020-04-06,29.88,0.1
2020-04-07,30.45,0.09
2020-04-08,29.7,5.85
2020-04-09,29.39,1.9
2020-04-10,28.97,7.72
2020-04-11,29.23,1.37
2020-04-12,29.02,5.15
2020-04-13,29.46,1.43
2020-04-14,28.95,10.48
2020-04-15,28.99,7.71
2020-04-16,29.74,4.28
2020-04-17,29.72,12.36
2020-04-18,29.93,10.45
2020-04-19,29.28,3.71
2020-04-20,29.68,0.5
2020-04-21,30.08,1.37
2020-04-22,30.29,1.4
2020-04-23,28.46,7.03
2020-04-24,27.65,14.56
2020-04-25,29.73,3.67
2020-04-26,29.49,1.74
2020-04-27,29.96,3.1
2020-04-28,29.96,1.64
2020-04-29,28.2,1.35
2020-04-30,28.03,2.23
2020-05-01,29.2,3.07
2020-05-02,30.08,1.26
2020-05-03,30.16,3.17
2020-05-04,30.15,3.49
2020-05-05,28.17,15.83
2020-05-06,28.44,18.78
2020-05-07,27.85,23.58
2020-05-08,27.23,12.41
2020-05-09,27.95,26.76
2020-05-10,28.16,23.58
2020-05-11,27.37,10.61
2020-05-12,27.47,2.34
2020-05-13,27.9,1.53
2020-05-14,28.46,3.76
2020-05-15,27.43,12.17
2020-05-16,27.2,13.97
2020-05-17,27.65,12.66
2020-05-18,27.49,8.12
2020-05-19,26.42,0.99
2020-05-20,27.55,0.82
2020-05-21,27.12,2.15
2020-05-22,27.23,3.65
2020-05-23,27.6,0.62
2020-05-24,27.74,1.0
2020-05-25,27.22,0.12
2020-05-26,27.68,0.3
2020-05-27,27.67,0.38
2020-05-28,27.45,0.27
2020-05-29,26.92,0.54
2020-05-30,27.05,0.14
2020-05-31,27.5,0.87
2020-06-01,26.98,0.72
2020-06-02,26.88,0.4
2020-06-03,27.1,0.03
2020-06-04,27.35,0.5
2020-06-05,27.55,2.71
2020-06-06,26.55,10.26
2020-06-07,26.09,3.14
2020-06-08,26.94,2.0
2020-06-09,27.7,0.27
2020-06-10,27.24,1.97
2020-06-11,26.59,0.82
2020-06-12,26.76,2.14
2020-06-13,27.6,0.53
2020-06-14,28.14,0.15
2020-06-15,28.24,0.27
2020-06-16,27.81,0.06
2020-06-17,28.01,0.19
2020-06-18,27.78,0.2
2020-06-19,27.91,0.33
2020-06-20,27.54,2.54
2020-06-21,26.73,0.45
2020-06-22,27.18,0.29
2020-06-23,27.64,0.28
2020-06-24,27.0,15.76
2020-06-25,25.33,33.48
2020-06-26,26.02,2.86
2020-06-27,26.84,1.05
2020-06-28,27.24,0.31
2020-06-29,27.46,0.26
2020-06-30,27.19,0.32
2020-07-01,27.02,0.02
2020-07-02,27.17,0.08
2020-07-03,26.19,0.32
2020-07-04,26.54,0.01
2020-07-05,26.94,0.06
2020-07-06,27.2,0.47
2020-07-07,27.67,0.46
2020-07-08,26.74,1.9
2020-07-09,26.13,18.5
2020-07-10,25.75,14.33
2020-07-11,26.05,2.45
2020-07-12,26.64,0.34
2020-07-13,26.63,0.38
2020-07-14,26.88,0.21
2020-07-15,27.01,0.37
2020-07-16,26.24,1.08
2020-07-17,26.07,1.25
2020-07-18,26.78,5.5
2020-07-19,26.51,6.11
2020-07-20,26.76,6.0
2020-07-21,26.62,0.37
2020-07-22,26.81,0.37
2020-07-23,26.17,3.11
2020-07-24,26.09,0.87
2020-07-25,26.05,0.32
2020-07-26,26.01,0.35
2020-07-27,24.58,12.08
2020-07-28,25.25,11.42
2020-07-29,25.49,7.82
2020-07-30,26.62,2.57
2020-07-31,27.07,0.38
2020-08-01,26.99,1.04
2020-08-02,26.19,2.81
2020-08-03,26.07,0.57
2020-08-04,26.79,0.82
2020-08-05,26.34,1.55
2020-08-06,26.12,13.66
2020-08-07,26.88,1.21
2020-08-08,26.25,4.22
2020-08-09,25.57,1.16
2020-08-10,26.87,0.43
2020-08-11,26.91,0.94
2020-08-12,27.23,0.2
2020-08-13,27.0,0.01
2020-08-14,27.19,0.0
2020-08-15,27.39,0.0
2020-08-16,27.89,0.0
2020-08-17,27.95,0.0
2020-08-18,27.97,0.0
2020-08-19,28.02,0.01
2020-08-20,27.1,0.0
2020-08-21,28.14,0.0
2020-08-22,28.19,0.04
2020-08-23,28.08,0.14
2020-08-24,28.46,0.12
2020-08-25,28.7,0.25
2020-08-26,27.91,0.48
2020-08-27,28.54,0.54
2020-08-28,28.0,0.38
2020-08-29,28.16,0.17
2020-08-30,28.13,0.26
2020-08-31,27.44,5.02
2020-09-01,27.3,8.47
2020-09-02,25.94,12.21
2020-09-03,26.24,3.86
2020-09-04,26.93,2.11
2020-09-05,27.4,1.67
2020-09-06,27.0,12.8
2020-09-07,26.2,4.8
2020-09-08,26.85,3.78
2020-09-09,26.15,12.89
2020-09-10,26.23,21.84
2020-09-11,25.93,63.7
2020-09-12,25.8,0.46
2020-09-13,25.79,1.13
2020-09-14,26.41,0.73
2020-09-15,26.51,0.37
2020-09-16,26.48,0.09
2020-09-17,26.37,0.58
2020-09-18,26.35,2.03
2020-09-19,25.9,5.48
2020-09-20,26.27,1.48
2020-09-21,26.43,4.72
2020-09-22,26.42,2.51
2020-09-23,26.72,1.92
2020-09-24,26.19,0.36
2020-09-25,25.11,1.32
2020-09-26,26.56,0.39
2020-09-27,26.67,0.4
2020-09-28,26.5,4.68
2020-09-29,25.67,9.87
2020-09-30,25.89,3.64
2020-10-01,26.34,0.99
2020-10-02,26.64,0.14
2020-10-03,27.0,0.49
2020-10-04,26.97,0.17
2020-10-05,27.28,0.02
2020-10-06,27.29,2.45
2020-10-07,26.87,0.23
2020-10-08,26.64,0.57
2020-10-09,26.6,0.46
2020-10-10,26.22,1.03
2020-10-11,26.81,2.48
2020-10-12,27.25,0.96
2020-10-13,27.28,1.94
2020-10-14,27.22,2.69
2020-10-15,26.96,5.03
2020-10-16,27.06,0.13
2020-10-17,27.23,0.22
2020-10-18,27.14,2.26
2020-10-19,27.27,5.61
2020-10-20,27.66,0.26
2020-10-21,27.67,0.36
2020-10-22,27.61,0.69
2020-10-23,27.27,0.03
2020-10-24,27.8,0.02
2020-10-25,26.83,1.64
2020-10-26,27.3,1.81
2020-10-27,28.16,0.77
2020-10-28,27.78,1.14
2020-10-29,27.27,1.17
2020-10-30,26.88,3.3
2020-10-31,27.45,1.45
2020-11-01,27.42,0.99
2020-11-02,28.11,1.99
2020-11-03,28.0,6.86
2020-11-04,28.08,11.2
2020-11-05,27.25,10.98
2020-11-06,26.49,12.56
2020-11-07,26.9,6.98
2020-11-08,26.36,19.22
2020-11-09,26.09,56.95
2020-11-10,25.94,27.92
2020-11-11,26.1,13.81
2020-11-12,25.67,16.34
2020-11-13,26.01,5.05
2020-11-14,25.88,30.04
2020-11-15,26.14,10.51
2020-11-16,25.53,8.85
2020-11-17,25.59,14.94
2020-11-18,24.93,13.47
2020-11-19,25.7,1.47
2020-11-20,25.34,8.28
2020-11-21,25.33,1.99
2020-11-22,24.44,7.35
2020-11-23,24.5,6.56
2020-11-24,24.5,5.42
